
283.2	40	37.9276	-29.384
283.6	40	37.6337	-29.482
284	40	37.3389	-29.58
284.4	40	37.0431	-29.678
284.8	40	36.7463	-29.776
285.2	40	36.4486	-29.874
285.6	40	36.1498	-29.972
286	40	35.8501	-30.07
286.4	40	35.5494	-30.168
286.8	40	35.2477	-30.266
287.2	40	34.9451	-30.364
287.6	40	34.6414	-30.462
288	40	34.3368	-30.56
288.4	40	34.0312	-30.658
288.8	40	33.7246	-30.756
289.2	40	33.4171	-30.854
289.6	40	33.1085	-30.952
290	40	32.799	-31.05
290.4	40	32.4885	-31.148
290.8	40	32.177	-31.246
291.2	40	31.8646	-31.344
291.6	40	31.5511	-31.442
292	40	31.2367	-31.54
292.4	40	30.9213	-31.638
292.8	40	30.6049	-31.736
293.2	40	30.2876	-31.834
293.6	40	29.9692	-31.932
294	40	29.6499	-32.03
294.4	40	29.3296	-32.128
294.8	40	29.0083	-32.226
295.2	40	28.6861	-32.324
295.6	40	28.3628	-32.422
296	40	28.0386	-32.52
296.4	40	27.7134	-32.618
296.8	40	27.3872	-32.716
297.2	40	27.0601	-32.814
297.6	40	26.7319	-32.912
298	40	26.4028	-33.01
298.4	40	26.0727	-33.108
298.8	40	25.7416	-33.206
299.2	40	25.4096	-33.304
299.6	40	25.0765	-33.402
300	40	24.7425	-33.5
300.4	40	24.4075	-33.598
300.8	40	24.0715	-33.696
301.2	40	23.7346	-33.794
301.6	40	23.3966	-33.892
302	40	23.0577	-33.99
302.4	40	22.7178	-34.088
302.8	40	22.3769	-34.186
303.2	40	22.0351	-34.284
303.6	40	21.6922	-34.382
304	40	21.3484	-34.48
304.4	40	21.0036	-34.578
304.8	40	20.6578	-34.676
305.2	40	20.3111	-34.774
305.6	40	19.9633	-34.872
306	40	19.6146	-34.97
306.4	40	19.2649	-35.068
306.8	40	18.9142	-35.166
307.2	40	18.5626	-35.264
307.6	40	18.2099	-35.362
308	40	17.8563	-35.46
308.4	40	17.5017	-35.558
308.8	40	17.1461	-35.656
309.2	40	16.7896	-35.754
309.6	40	16.432	-35.852
310	40	16.0735	-35.95
310.4	40	15.714	-36.048
310.8	40	15.3535	-36.146
311.2	40	14.9921	-36.244
311.6	40	14.6296	-36.342
312	40	14.2662	-36.44
312.4	40	13.9018	-36.538
312.8	40	13.5364	-36.636
313.2	40	13.1701	-36.734
313.6	40	12.8027	-36.832
314	40	12.4344	-36.93
314.4	40	12.0651	-37.028
314.8	40	11.6948	-37.126
315.2	40	11.3236	-37.224
315.6	40	10.9513	-37.322
316	40	10.5781	-37.42
316.4	40	10.2039	-37.518
316.8	40	9.82872	-37.616
317.2	40	9.45256	-37.714
317.6	40	9.07542	-37.812
318	40	8.6973	-37.91
318.4	40	8.3182	-38.008
318.8	40	7.93812	-38.106
319.2	40	7.55706	-38.204
319.6	40	7.17502	-38.302
320	40	6.792	-38.4
320.4	40	6.408	-38.498
320.8	40	6.02302	-38.596
321.2	40	5.63706	-38.694
321.6	40	5.25012	-38.792
322	40	4.8622	-38.89
322.4	40	4.4733	-38.988
322.8	40	4.08342	-39.086
323.2	40	3.69256	-39.184
323.6	40	3.30072	-39.282
324	40	2.9079	-39.38
324.4	40	2.5141	-39.478
324.8	40	2.11932	-39.576
325.2	40	1.72356	-39.674
325.6	40	1.32682	-39.772
326	40	0.9291	-39.87
326.4	40	0.5304	-39.968
326.8	40	0.13072	-40.066
327.2	40	0	-40.164
327.6	40	0	-40.262
328	40	0	-40.36
328.4	40	0	-40.458
328.8	40	0	-40.556
329.2	40	0	-40.654
329.6	40	0	-40.752
330	40	0	-40.85
330.4	40	0	-40.948
330.8	40	0	-41.046
331.2	40	0	-41.144
331.6	40	0	-41.242
332	40	0	-41.34
332.4	40	0	-41.438
332.8	40	0	-41.536
333.2	40	0	-41.634
333.6	40	0	-41.732
334	40	0	-41.83
334.4	40	0	-41.928
334.8	40	0	-42.026
335.2	40	0	-42.124
335.6	40	0	-42.222
336	40	0	-42.32
336.4	40	0	-42.418
336.8	40	0	-42.516
337.2	40	0	-42.614
337.6	40	0	-42.712
338	40	0	-42.81
338.4	40	0	-42.908
338.8	40	0	-43.006
339.2	40	0	-43.104
339.6	40	0	-43.202
340	40	0	-43.3
340.4	40	0	-43.398
340.8	40	0	-43.496
341.2	40	0	-43.594
341.6	40	0	-43.692
342	40	0	-43.79
342.4	40	0	-43.888
342.8	40	0	-43.986
343.2	40	0	-44.084
343.6	40	0	-44.182
344	40	0	-44.28
344.4	40	0	-44.378
344.8	40	0	-44.476
345.2	40	0	-44.574
345.6	40	0	-44.672
346	40	0	-44.77
346.4	40	0	-44.868
346.8	40	0	-44.966
347.2	40	0	-45.064
347.6	40	0	-45.162
348	40	0	-45.26
348.4	40	0	-45.358
348.8	40	0	-45.456
349.2	40	0	-45.554
349.6	40	0	-45.652
350	40	0	-45.75
350.4	40	0	-45.848
350.8	40	0	-45.946
351.2	40	0	-46.044
351.6	40	0	-46.142
352	40	0	-46.24
352.4	40	0	-46.338
352.8	40	0	-46.436
353.2	40	0	-46.534
353.6	40	0	-46.632
354	40	0	-46.73
354.4	40	0	-46.828
354.8	40	0	-46.926
355.2	40	0	-47.024
355.6	40	0	-47.122
356	40	0	-47.22
356.4	40	0	-47.318
356.8	40	0	-47.416
357.2	40	0	-47.514
357.6	40	0	-47.612
358	40	0	-47.71
358.4	40	0	-47.808
358.8	40	0	-47.906
359.2	40	0	-48.004
359.6	40	0	-48.102
360	40	0	-48.2
360.4	40	0	-48.298
360.8	40	0	-48.396
361.2	40	0	-48.494
361.6	40	0	-48.592
362	40	0	-48.69
362.4	40	0	-48.788
362.8	40	0	-48.886
363.2	40	0	-48.984
363.6	40	0	-49.082
364	40	0	-49.18
364.4	40	0	-49.278
364.8	40	0	-49.376
365.2	40	0	-49.474
365.6	40	0	-49.572
366	40	0	-49.67
366.4	40	0	-49.768
366.8	40	0	-49.866
367.2	40	0	-49.964
367.6	40	0	-50.062
368	40	0	-50.16
368.4	40	0	-50.258
368.8	40	0	-50.356
369.2	40	0	-50.454
369.6	40	0	-50.552
370	40	0	-50.65
370.4	40	0	-50.748
370.8	40	0	-50.846
371.2	40	0	-50.944
371.6	40	0	-51.042
372	40	0	-51.14
372.4	40	0	-51.238
372.8	40	0	-51.336
373.2	40	0	-51.434
373.6	40	0	-51.532
374	40	0	-51.63
374.4	40	0	-51.728
374.8	40	0	-51.826
375.2	40	0	-51.924
375.6	40	0	-52.022
376	40	0	-52.12
376.4	40	0	-52.218
376.8	40	0	-52.316
377.2	40	0	-52.414
377.6	40	0	-52.512
378	40	0	-52.61
378.4	40	0	-52.708
378.8	40	0	-52.806
379.2	40	0	-52.904
379.6	40	0	-53.002
380	40	0	-53.1
380.4	40	0	-53.198
380.8	40	0	-53.296
